product_URL,product_name_new,price_diff,available_quantity_new
https://tienda.surtiapp.com.co/WithoutLoginB2B/Store/ProductDetail/44ed6052-28f9-eb11-b563-501ac5124066,Limpiador Sanpic Canela Manzana x450ml,0.0,25
https://tienda.surtiapp.com.co/WithoutLoginB2B/Store/ProductDetail/127f1459-9478-ea11-a94c-0004ffd34543,Desodorizante Pastilla Tanque Mr Musculo Blister x2pastillas x40gr,0.0,48
https://tienda.surtiapp.com.co/WithoutLoginB2B/Store/ProductDetail/127f1459-9478-ea11-a94c-0004ffd34543,Desodorizante Pastilla Tanque Mr Musculo Blister x2pastillas x40gr,0.0,48
https://tienda.surtiapp.com.co/WithoutLoginB2B/Store/ProductDetail/127f1459-9478-ea11-a94c-0004ffd34543,Desodorizante Pastilla Tanque Mr Musculo Blister x2pastillas x40gr,0.0,44
https://tienda.surtiapp.com.co/WithoutLoginB2B/Store/ProductDetail/3ee206e1-79a7-ea11-86e9-0004ffd3464f,Insecticida Raid Aerosol Elimina Voladores 12Un x400ml,0.0,859
https://tienda.surtiapp.com.co/WithoutLoginB2B/Store/ProductDetail/3ee206e1-79a7-ea11-86e9-0004ffd3464f,Insecticida Raid Aerosol Elimina Voladores 12Un x400ml,0.0,859
https://tienda.surtiapp.com.co/WithoutLoginB2B/Store/ProductDetail/3ee206e1-79a7-ea11-86e9-0004ffd3464f,Insecticida Raid Aerosol Elimina Voladores 12Un x400ml,0.0,853
https://tienda.surtiapp.com.co/WithoutLoginB2B/Store/ProductDetail/206af98a-0aa5-ea11-86e9-0004ffd3464f,Raid Insecticida Aerosol Mata Insectos Rastreros x400ml,0.0,212
https://tienda.surtiapp.com.co/WithoutLoginB2B/Store/ProductDetail/206af98a-0aa5-ea11-86e9-0004ffd3464f,Raid Insecticida Aerosol Mata Insectos Rastreros x400ml,0.0,213
https://tienda.surtiapp.com.co/WithoutLoginB2B/Store/ProductDetail/206af98a-0aa5-ea11-86e9-0004ffd3464f,Raid Insecticida Aerosol Mata Insectos Rastreros x400ml,0.0,196
https://tienda.surtiapp.com.co/WithoutLoginB2B/Store/ProductDetail/8dad9c0d-c0b3-ed11-a8de-6045bd33e08b,Insecticida Raid Aerosol Protección Eficaz x400ml,0.0,22
https://tienda.surtiapp.com.co/WithoutLoginB2B/Store/ProductDetail/8dad9c0d-c0b3-ed11-a8de-6045bd33e08b,Insecticida Raid Aerosol Protección Eficaz x400ml,0.0,22
